iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
OWID_AFR,,Africa,2021-06-12,5024899.0,20859.0,16878.0,134387.0,333.0,333.571,3658.499,15.187,12.288,97.844,0.242,0.243,,,,,,,,,,,,,,,,,,,39520074.0,28413979.0,11341272.0,,382496.0,593486.0,2.88,2.07,0.83,,432.0,283645.0,0.021,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-13,5041812.0,16913.0,17475.714,134659.0,272.0,337.0,3670.813,12.314,12.724,98.042,0.198,0.245,,,,,,,,,,,,,,,,,,,39608060.0,28458376.0,11367224.0,,361200.0,596685.0,2.88,2.07,0.83,,434.0,282398.0,0.021,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-14,5057434.0,15622.0,18078.0,134995.0,336.0,345.286,3682.187,11.374,13.162,98.286,0.245,0.251,,,,,,,,,,,,,,,,,,,40472051.0,28860050.0,11826935.0,,381979.0,598144.0,2.95,2.1,0.86,,435.0,282250.0,0.021,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-15,5077285.0,19851.0,19057.571,135470.0,475.0,354.0,3696.64,14.453,13.875,98.632,0.346,0.258,,,,,,,,,,,,,,,,,,,41466546.0,29125535.0,12539755.0,,616167.0,566362.0,3.02,2.12,0.91,,412.0,265099.0,0.019,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-16,5103584.0,26299.0,20169.286,135887.0,417.0,361.571,3715.788,19.148,14.685,98.936,0.304,0.263,,,,,,,,,,,,,,,,,,,41795578.0,29244880.0,12739901.0,,495664.0,531857.0,3.04,2.13,0.93,,387.0,248202.0,0.018,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-17,5130862.0,27278.0,20960.0,136270.0,383.0,370.857,3735.648,19.86,15.26,99.215,0.279,0.27,,,,,,,,,,,,,,,,,,,42179059.0,29389014.0,12979248.0,,603508.0,527202.0,3.07,2.14,0.94,,384.0,251835.0,0.018,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-18,5154967.0,24105.0,21561.0,136661.0,391.0,372.429,3753.198,17.55,15.698,99.499,0.285,0.271,,,,,,,,,,,,,,,,,,,42520531.0,29506176.0,13203558.0,,548580.0,521519.0,3.1,2.15,0.96,,380.0,253406.0,0.018,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-19,5178707.0,23740.0,21972.571,137078.0,417.0,384.429,3770.483,17.284,15.998,99.803,0.304,0.28,,,,,,,,,,,,,,,,,,,42651690.0,29541101.0,13290305.0,,364867.0,523210.0,3.11,2.15,0.97,,381.0,256525.0,0.019,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-20,5201715.0,23008.0,22843.286,137458.0,380.0,399.857,3787.234,16.752,16.632,100.08,0.277,0.291,,,,,,,,,,,,,,,,,,,43315836.0,30098810.0,13396618.0,,354565.0,538797.0,3.15,2.19,0.98,,392.0,275593.0,0.02,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-21,5225514.0,23799.0,24011.429,137947.0,489.0,421.714,3804.562,17.327,17.482,100.436,0.356,0.307,,,,,,,,,,,,,,,,,,,44038203.0,30444446.0,13773349.0,,352965.0,547650.0,3.21,2.22,1.0,,399.0,283791.0,0.021,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-22,5248270.0,22756.0,24426.429,138582.0,635.0,444.571,3821.13,16.568,17.784,100.898,0.462,0.324,,,,,,,,,,,,,,,,,,,44160883.0,30509159.0,13823958.0,,398432.0,539887.0,3.22,2.22,1.01,,393.0,296808.0,0.022,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-23,5281149.0,32879.0,25366.429,139088.0,506.0,457.286,3845.068,23.938,18.469,101.266,0.368,0.333,,,,,,,,,,,,,,,,,,,44801997.0,30909025.0,14022864.0,,386692.0,548033.0,3.26,2.25,1.02,,399.0,319295.0,0.023,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-24,5315211.0,34062.0,26335.571,139635.0,547.0,480.714,3869.868,24.8,19.174,101.665,0.398,0.35,,,,,,,,,,,,,,,,,,,46139681.0,31702143.0,14566440.0,,507747.0,541980.0,3.36,2.31,1.06,,395.0,322795.0,0.024,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-25,5350294.0,35083.0,27903.857,140163.0,528.0,500.286,3895.411,25.543,20.316,102.049,0.384,0.364,,,,,,,,,,,,,,,,,,,46505062.0,31895057.0,14738907.0,,605596.0,545469.0,3.39,2.32,1.07,,397.0,327342.0,0.024,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-26,5384903.0,34609.0,29456.571,140655.0,492.0,511.0,3920.609,25.198,21.447,102.407,0.358,0.372,,,,,,,,,,,,,,,,,,,46700046.0,31954274.0,14863481.0,,392128.0,545050.0,3.4,2.33,1.08,,397.0,324564.0,0.024,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-27,5412413.0,27510.0,30099.714,141103.0,448.0,520.714,3940.638,20.029,21.915,102.733,0.326,0.379,,,,,,,,,,,,,,,,,,,46983983.0,32145559.0,14955922.0,,448852.0,527537.0,3.42,2.34,1.09,,384.0,316956.0,0.023,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-28,5437341.0,24928.0,30261.0,141633.0,530.0,526.571,3958.787,18.149,22.032,103.119,0.386,0.383,,,,,,,,,,,,,,,,,,,47874526.0,32594093.0,15364225.0,,331229.0,497086.0,3.49,2.37,1.12,,362.0,296462.0,0.022,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-29,5465715.0,28374.0,31063.571,142154.0,521.0,510.286,3979.446,20.658,22.617,103.499,0.379,0.372,,,,,,,,,,,,,,,,,,,48142113.0,32770029.0,15450256.0,,469596.0,498344.0,3.51,2.39,1.12,,363.0,286776.0,0.021,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-06-30,5504517.0,38802.0,31909.714,142935.0,781.0,549.571,4007.697,28.251,23.233,104.067,0.569,0.4,,,,,,,,,,,,,,,,,,,48664662.0,33058603.0,15683683.0,,464209.0,510068.0,3.54,2.41,1.14,,371.0,281925.0,0.021,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-01,5547435.0,42918.0,33174.857,143728.0,793.0,584.714,4038.944,31.247,24.154,104.645,0.577,0.426,,,,,,,,,,,,,,,,,,,49084712.0,33270436.0,15762643.0,,484754.0,508149.0,3.57,2.42,1.15,,370.0,280467.0,0.02,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-02,5590594.0,43159.0,34328.571,144411.0,683.0,606.857,4070.367,31.423,24.994,105.142,0.497,0.442,,,,,,,,,,,,,,,,,,,49245678.0,33359665.0,15829509.0,,469161.0,487399.0,3.59,2.43,1.15,,355.0,274300.0,0.02,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-03,5634070.0,43476.0,35595.286,144899.0,488.0,606.286,4102.021,31.654,25.916,105.497,0.355,0.441,,,,,,,,,,,,,,,,,,,49524849.0,33567397.0,15864814.0,,408626.0,488567.0,3.61,2.44,1.16,,356.0,281895.0,0.021,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-04,5665813.0,31743.0,36200.0,145525.0,626.0,631.714,4125.132,23.111,26.356,105.953,0.456,0.46,,,,,,,,,,,,,,,,,,,49901604.0,33734678.0,16043230.0,,403438.0,478819.0,3.63,2.46,1.17,,349.0,271483.0,0.02,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-05,5694101.0,28288.0,36680.0,147038.0,1513.0,772.143,4145.728,20.596,26.706,107.055,1.102,0.562,,,,,,,,,,,,,,,,,,,50939231.0,34324823.0,16473540.0,,509900.0,491588.0,3.71,2.5,1.2,,358.0,291280.0,0.021,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-06,5730971.0,36870.0,37893.714,147872.0,834.0,816.857,4172.572,26.844,27.589,107.662,0.607,0.595,,,,,,,,,,,,,,,,,,,51379966.0,34636399.0,16587472.0,,525374.0,477573.0,3.74,2.52,1.21,,348.0,294632.0,0.021,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-07,5775395.0,44424.0,38696.857,148686.0,814.0,821.571,4204.916,32.344,28.174,108.254,0.593,0.598,,,,,,,,,,,,,,,,,,,51641882.0,34816728.0,16687675.0,,594847.0,469725.0,3.76,2.53,1.21,,342.0,283391.0,0.021,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-08,5822709.0,47314.0,39324.857,149596.0,910.0,838.286,4239.364,34.448,28.631,108.917,0.663,0.61,,,,,,,,,,,,,,,,,,,52257385.0,34989881.0,17525832.0,,581805.0,467473.0,3.8,2.55,1.28,,340.0,270072.0,0.02,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-09,5869318.0,46609.0,39817.714,150470.0,874.0,865.571,4273.299,33.935,28.99,109.553,0.636,0.63,,,,,,,,,,,,,,,,,,,52552375.0,35193060.0,17639747.0,,585831.0,485067.0,3.83,2.56,1.28,,353.0,274198.0,0.02,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-10,5914784.0,45466.0,40102.0,151160.0,690.0,894.429,4306.401,33.103,29.197,110.056,0.502,0.651,,,,,,,,,,,,,,,,,,,52672280.0,35272659.0,17666560.0,,406737.0,483548.0,3.83,2.57,1.29,,352.0,264819.0,0.019,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-11,5950237.0,35453.0,40632.0,151769.0,609.0,892.0,4332.214,25.812,29.583,110.499,0.443,0.649,,,,,,,,,,,,,,,,,,,52770553.0,35345253.0,17692239.0,,344931.0,483183.0,3.84,2.57,1.29,,352.0,259931.0,0.019,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-12,5984742.0,34505.0,41520.143,152397.0,628.0,765.571,4357.336,25.122,30.23,110.956,0.457,0.557,,,,,,,,,,,,,,,,,,,54370724.0,36055504.0,18558618.0,,659454.0,515783.0,3.96,2.63,1.35,,376.0,265904.0,0.019,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-13,6023217.0,38475.0,41749.429,153482.0,1085.0,801.429,4385.349,28.013,30.397,111.746,0.79,0.583,,,,,,,,,,,,,,,,,,,54935857.0,36429856.0,18779230.0,,752973.0,552936.0,4.0,2.65,1.37,,403.0,281475.0,0.02,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-14,6067426.0,44209.0,41718.714,154541.0,1059.0,836.429,4417.536,32.187,30.374,112.517,0.771,0.609,,,,,,,,,,,,,,,,,,,55237342.0,36599976.0,18910595.0,,726792.0,584514.0,4.02,2.66,1.38,,426.0,315541.0,0.023,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-15,6116036.0,48610.0,41903.857,155442.0,901.0,835.143,4452.928,35.392,30.509,113.173,0.656,0.608,,,,,,,,,,,,,,,,,,,56501839.0,37443435.0,19327655.0,,1017702.0,660165.0,4.11,2.73,1.41,,481.0,383596.0,0.028,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-16,6157434.0,41398.0,41159.429,156446.0,1004.0,853.714,4483.069,30.141,29.967,113.904,0.731,0.622,,,,,,,,,,,,,,,,,,,56615826.0,37519051.0,19366026.0,,1016067.0,625236.0,4.12,2.73,1.41,,455.0,367479.0,0.027,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-17,6196482.0,39048.0,40242.571,157219.0,773.0,865.571,4511.498,28.43,29.3,114.467,0.563,0.63,,,,,,,,,,,,,,,,,,,56798284.0,37647144.0,19420392.0,,1016097.0,617917.0,4.14,2.74,1.41,,450.0,369759.0,0.027,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-18,6232495.0,36013.0,40322.571,157893.0,674.0,874.857,4537.719,26.22,29.358,114.958,0.491,0.637,,,,,,,,,,,,,,,,,,,57064944.0,37822779.0,19509647.0,,447459.0,596922.0,4.15,2.75,1.42,,435.0,365278.0,0.027,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-19,6262730.0,30235.0,39712.571,158616.0,723.0,888.429,4559.732,22.013,28.914,115.484,0.526,0.647,,,,,,,,,,,,,,,,,,,58370967.0,38559285.0,20108219.0,,924009.0,600385.0,4.25,2.81,1.46,,437.0,381338.0,0.028,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-20,6296298.0,33568.0,39011.571,159664.0,1048.0,883.143,4584.172,24.44,28.403,116.247,0.763,0.643,,,,,,,,,,,,,,,,,,,58726324.0,38814424.0,20231707.0,,1054193.0,577805.0,4.28,2.83,1.47,,421.0,371477.0,0.027,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-21,6329697.0,33399.0,37467.286,160590.0,926.0,864.143,4608.489,24.317,27.279,116.921,0.674,0.629,,,,,,,,,,,,,,,,,,,58813194.0,38880894.0,20246776.0,,1029388.0,563743.0,4.28,2.83,1.47,,410.0,367054.0,0.027,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-22,6368329.0,38632.0,36041.857,161583.0,993.0,877.286,4636.616,28.127,26.241,117.644,0.723,0.639,,,,,,,,,,,,,,,,,,,59876939.0,39637542.0,20693299.0,,1045682.0,513315.0,4.36,2.89,1.51,,374.0,333139.0,0.024,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-23,6399995.0,31666.0,34651.571,162382.0,799.0,848.0,4659.671,23.055,25.229,118.226,0.582,0.617,,,,,,,,,,,,,,,,,,,60247707.0,39917571.0,20841487.0,,1054001.0,545649.0,4.39,2.91,1.52,,397.0,358127.0,0.026,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-24,6435571.0,35576.0,34155.571,163456.0,1074.0,891.0,4685.573,25.902,24.868,119.008,0.782,0.649,,,,,,,,,,,,,,,,,,,60494809.0,40074282.0,20934143.0,,1061294.0,543006.0,4.4,2.92,1.52,,395.0,359348.0,0.026,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-25,6468603.0,33032.0,33729.714,164341.0,885.0,921.143,4709.623,24.05,24.558,119.652,0.644,0.671,,,,,,,,,,,,,,,,,,,61184510.0,40442622.0,21281011.0,,616793.0,551764.0,4.45,2.94,1.55,,402.0,368304.0,0.027,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-26,6502405.0,33802.0,34239.286,165239.0,898.0,946.143,4734.233,24.61,24.929,120.306,0.654,0.689,,,,,,,,,,,,,,,,,,,62052214.0,40865863.0,21482032.0,,884279.0,567758.0,4.52,2.98,1.56,,413.0,382251.0,0.028,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-27,6533847.0,31442.0,33935.571,166100.0,861.0,919.429,4757.125,22.892,24.708,120.933,0.627,0.669,,,,,,,,,,,,,,,,,,,62978566.0,41740008.0,21875666.0,,1159096.0,647878.0,4.59,3.04,1.59,,472.0,449992.0,0.033,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-28,6582471.0,48624.0,36110.571,167111.0,1011.0,931.571,4792.527,35.402,26.291,121.669,0.736,0.678,,,,,,,,,,,,,,,,,,,63729228.0,42306987.0,22035180.0,,1204152.0,715349.0,4.64,3.08,1.6,,521.0,508319.0,0.037,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-29,6630107.0,47636.0,37396.857,168401.0,1290.0,974.0,4827.21,34.683,27.228,122.608,0.939,0.709,,,,,,,,,,,,,,,,,,,64816684.0,43143301.0,22487338.0,,1152252.0,777286.0,4.72,3.14,1.64,,566.0,561183.0,0.041,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-30,6673130.0,43023.0,39019.286,169201.0,800.0,974.143,4858.533,31.324,28.409,123.191,0.582,0.709,,,,,,,,,,,,,,,,,,,65259221.0,43436826.0,22627623.0,,801602.0,794856.0,4.75,3.16,1.65,,579.0,573547.0,0.042,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-07-31,6709345.0,36215.0,39110.571,170068.0,867.0,944.571,4884.901,26.367,28.475,123.822,0.631,0.688,,,,,,,,,,,,,,,,,,,65426371.0,43565968.0,22665631.0,,666880.0,824563.0,4.76,3.17,1.65,,600.0,593989.0,0.043,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-01,6743555.0,34210.0,39278.857,170988.0,920.0,949.571,4909.808,24.907,28.598,124.492,0.67,0.691,,,,,,,,,,,,,,,,,,,66006115.0,43725542.0,22833346.0,,586856.0,839046.0,4.81,3.18,1.66,,611.0,603198.0,0.044,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-02,6777721.0,34166.0,39330.857,171859.0,871.0,945.714,4934.683,24.875,28.636,125.126,0.634,0.689,,,,,,,,,,,,,,,,,,,66841904.0,44396494.0,23160177.0,,755800.0,821008.0,4.87,3.23,1.69,,598.0,593252.0,0.043,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-03,6810425.0,32704.0,39511.143,172864.0,1005.0,966.286,4958.494,23.811,28.767,125.858,0.732,0.704,,,,,,,,,,,,,,,,,,,69024922.0,45907067.0,23939509.0,,1771209.0,916547.0,5.03,3.34,1.74,,667.0,644914.0,0.047,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-04,6855606.0,45181.0,39019.286,174000.0,1136.0,984.143,4991.39,32.895,28.409,126.685,0.827,0.717,,,,,,,,,,,,,,,,,,,69456317.0,46198560.0,23959510.0,,1650471.0,859935.0,5.06,3.36,1.74,,626.0,596757.0,0.043,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-05,6903415.0,47809.0,39044.0,174904.0,904.0,929.0,5026.198,34.808,28.427,127.343,0.658,0.676,,,,,,,,,,,,,,,,,,,70451773.0,46785160.0,24409646.0,,1853421.0,825656.0,5.13,3.41,1.78,,601.0,559720.0,0.041,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-06,6945410.0,41995.0,38897.143,175925.0,1021.0,960.571,5056.774,30.575,28.32,128.086,0.743,0.699,,,,,,,,,,,,,,,,,,,70846290.0,47010859.0,24578464.0,,1269051.0,856553.0,5.16,3.42,1.79,,624.0,578274.0,0.042,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-07,6981729.0,36319.0,38912.0,176706.0,781.0,948.286,5083.216,26.443,28.331,128.655,0.569,0.69,,,,,,,,,,,,,,,,,,,71238941.0,47272050.0,25102295.0,,1045974.0,877736.0,5.19,3.44,1.83,,639.0,596111.0,0.043,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-08,7015790.0,34061.0,38890.714,177421.0,715.0,919.0,5108.015,24.799,28.315,129.176,0.521,0.669,,,,,,,,,,,,,,,,,,,71949743.0,47853640.0,25485480.0,,893653.0,903876.0,5.24,3.48,1.86,,658.0,622582.0,0.045,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-09,7048967.0,33177.0,38749.429,178233.0,812.0,910.571,5132.171,24.155,28.212,129.767,0.591,0.663,,,,,,,,,,,,,,,,,,,73792274.0,49221904.0,25966877.0,,1331777.0,965870.0,5.37,3.58,1.89,,703.0,668027.0,0.049,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-10,7083470.0,34503.0,39006.429,178861.0,628.0,856.714,5157.291,25.121,28.4,130.224,0.457,0.624,,,,,,,,,,,,,,,,,,,74400094.0,49587594.0,26304491.0,,1012764.0,807093.0,5.42,3.61,1.92,,588.0,563788.0,0.041,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-11,7118075.0,34605.0,37495.571,179979.0,1118.0,854.143,5182.486,25.195,27.3,131.038,0.814,0.622,,,,,,,,,,,,,,,,,,,74965873.0,49971920.0,26481864.0,,1330454.0,867623.0,5.46,3.64,1.93,,632.0,607681.0,0.044,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-12,7164415.0,46340.0,37285.714,181123.0,1144.0,888.429,5216.225,33.739,27.147,131.871,0.833,0.647,,,,,,,,,,,,,,,,,,,76527694.0,51008984.0,27109426.0,,1422905.0,922940.0,5.57,3.71,1.97,,672.0,653506.0,0.048,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-13,7204894.0,40479.0,37069.143,182225.0,1102.0,900.0,5245.697,29.472,26.989,132.673,0.802,0.655,,,,,,,,,,,,,,,,,,,77485554.0,51827012.0,27295001.0,,1277822.0,923223.0,5.64,3.77,1.99,,672.0,659445.0,0.048,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-14,7238775.0,33881.0,36720.857,182935.0,710.0,889.857,5270.365,24.668,26.736,133.19,0.517,0.648,,,,,,,,,,,,,,,,,,,77742841.0,52019730.0,27403177.0,,1058080.0,919316.0,5.66,3.79,2.0,,669.0,653179.0,0.048,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-15,7268041.0,29266.0,36035.857,183653.0,718.0,890.286,5291.673,21.308,26.237,133.713,0.523,0.648,,,,,,,,,,,,,,,,,,,78071154.0,52243025.0,27577376.0,,864867.0,952504.0,5.68,3.8,2.01,,693.0,678490.0,0.049,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-16,7297073.0,29032.0,35443.714,184430.0,777.0,885.286,5312.81,21.137,25.806,134.279,0.566,0.645,,,,,,,,,,,,,,,,,,,80687066.0,53970906.0,28638137.0,,1051369.0,997386.0,5.87,3.93,2.09,,726.0,699712.0,0.051,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-17,7329350.0,32277.0,35125.714,185490.0,1060.0,947.0,5336.31,23.5,25.574,135.05,0.772,0.689,,,,,,,,,,,,,,,,,,,81491040.0,54328536.0,29089148.0,,1249847.0,1125980.0,5.93,3.96,2.12,,820.0,746272.0,0.054,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-18,7373304.0,43954.0,36461.286,186511.0,1021.0,933.143,5368.312,32.002,26.547,135.794,0.743,0.679,,,,,,,,,,,,,,,,,,,82876613.0,55077531.0,29892570.0,,1205747.0,1176766.0,6.03,4.01,2.18,,857.0,737217.0,0.054,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-19,7412641.0,39337.0,35460.857,187267.0,756.0,877.714,5396.952,28.64,25.818,136.344,0.55,0.639,,,,,,,,,,,,,,,,,,,84588280.0,55928499.0,30812305.0,,1307322.0,1217414.0,6.16,4.07,2.24,,886.0,722598.0,0.053,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-20,7449788.0,37147.0,34984.857,187968.0,701.0,820.429,5423.998,27.046,25.472,136.855,0.51,0.597,,,,,,,,,,,,,,,,,,,89933895.0,60148898.0,32201580.0,,1050001.0,1257433.0,6.55,4.38,2.34,,916.0,731338.0,0.053,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-21,7481020.0,31232.0,34606.429,188598.0,630.0,809.0,5446.737,22.739,25.196,137.313,0.459,0.589,,,,,,,,,,,,,,,,,,,90333264.0,60301362.0,32315419.0,,1095319.0,1335924.0,6.58,4.39,2.35,,973.0,756386.0,0.055,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-22,7508813.0,27793.0,34396.0,189246.0,648.0,799.0,5466.973,20.235,25.043,137.785,0.472,0.582,,,,,,,,,,,,,,,,,,,90994632.0,60539852.0,32543838.0,,957384.0,1346140.0,6.63,4.41,2.37,,980.0,737028.0,0.054,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-23,7557090.0,48277.0,37145.286,189958.0,712.0,789.714,5502.122,35.149,27.045,138.304,0.518,0.575,,,,,,,,,,,,,,,,,,,92120604.0,61236899.0,33167006.0,,1371609.0,1386584.0,6.71,4.46,2.41,,1010.0,742257.0,0.054,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-24,7586892.0,29802.0,36791.714,190778.0,820.0,755.429,5523.82,21.698,26.787,138.901,0.597,0.55,,,,,,,,,,,,,,,,,,,93218220.0,61801871.0,33738797.0,,1535903.0,1424146.0,6.79,4.5,2.46,,1037.0,770493.0,0.056,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-25,7622975.0,36083.0,35667.286,191776.0,998.0,752.143,5550.091,26.271,25.968,139.627,0.727,0.548,,,,,,,,,,,,,,,,,,,96254650.0,63944392.0,34825490.0,,1569661.0,1448585.0,7.01,4.66,2.54,,1055.0,800878.0,0.058,,1373486472.0,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2021-08-26,7661551.0,38576.0,35558.571,192628.0,852.0,765.857,5578.177,28.086,25.889,140.247,0.62,0.558,,,,,,,,,,,,,,,,,,,96388593.0,64150537.0,34851662.0,,1542470.0,1476903.0,7.02,4.67,2.54,,1075.0,829511.0,0.06,,1373486472.0,,,,,,,,,,,,,,,,,,
