iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CHN,Asia,China,2021-03-11,90027.0,9.0,10.714,4636.0,0.0,0.0,62.336,0.006,0.007,3.21,0.0,0.0,1.22,,,,,,,,,,,,,,,,,,,,,,,890000.0,,,,,616.0,,,56.02,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-03-12,90034.0,7.0,10.286,4636.0,0.0,0.0,62.341,0.005,0.007,3.21,0.0,0.0,1.3,,,,,,,,,,,,,,,,,,,,,,,890000.0,,,,,616.0,,,56.02,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-03-13,90044.0,10.0,9.857,4636.0,0.0,0.0,62.348,0.007,0.007,3.21,0.0,0.0,1.25,,,,,,,,,,,,,,,,,,,,,,,890000.0,,,,,616.0,,,56.02,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-03-14,90049.0,5.0,7.857,4636.0,0.0,0.0,62.351,0.003,0.005,3.21,0.0,0.0,1.12,,,,,,,,,,,,,,,,,,64980000.0,,,,,890000.0,4.5,,,,616.0,,,56.02,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-03-15,90062.0,13.0,8.571,4636.0,0.0,0.0,62.36,0.009,0.006,3.21,0.0,0.0,1.04,,,,,,,,,,,,,,,,,,,,,,,1000381.0,,,,,693.0,,,51.39,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-03-16,90066.0,4.0,8.429,4636.0,0.0,0.0,62.363,0.003,0.006,3.21,0.0,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,1110762.0,,,,,769.0,,,51.39,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-03-17,90072.0,6.0,7.714,4636.0,0.0,0.0,62.367,0.004,0.005,3.21,0.0,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,1221143.0,,,,,846.0,,,51.39,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-03-18,90083.0,11.0,8.0,4636.0,0.0,0.0,62.375,0.008,0.006,3.21,0.0,0.0,0.81,,,,,,,,,,,,,,,,,,,,,,,1331524.0,,,,,922.0,,,51.39,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-03-19,90087.0,4.0,7.571,4636.0,0.0,0.0,62.378,0.003,0.005,3.21,0.0,0.0,0.77,,,,,,,,,,,,,,,,,,,,,,,1441905.0,,,,,998.0,,,51.39,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-03-20,90099.0,12.0,7.857,4636.0,0.0,0.0,62.386,0.008,0.005,3.21,0.0,0.0,0.78,,,,,,,,,,,,,,,,,,74956000.0,,,,,1552286.0,5.19,,,,1075.0,,,51.39,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-03-21,90106.0,7.0,8.143,4636.0,0.0,0.0,62.391,0.005,0.006,3.21,0.0,0.0,0.79,,,,,,,,,,,,,,,,,,,,,,,1818286.0,,,,,1259.0,,,51.39,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-03-22,90115.0,9.0,7.571,4636.0,0.0,0.0,62.397,0.006,0.005,3.21,0.0,0.0,0.83,,,,,,,,,,,,,,,,,,80460000.0,,,,,1973905.0,5.57,,,,1367.0,,,51.39,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-03-23,90125.0,10.0,8.429,4636.0,0.0,0.0,62.404,0.007,0.006,3.21,0.0,0.0,0.85,,,,,,,,,,,,,,,,,,82846000.0,,,,2386000.0,2077238.0,5.74,,,,1438.0,,,51.39,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-03-24,90136.0,11.0,9.143,4636.0,0.0,0.0,62.412,0.008,0.006,3.21,0.0,0.0,0.86,,,,,,,,,,,,,,,,,,85859700.0,,,,3013700.0,2270243.0,5.95,,,,1572.0,,,51.39,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-03-25,90147.0,11.0,9.143,4636.0,0.0,0.0,62.419,0.008,0.006,3.21,0.0,0.0,0.86,,,,,,,,,,,,,,,,,,91346000.0,,,,5486300.0,2816476.0,6.32,,,,1950.0,,,51.39,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-03-26,90159.0,12.0,10.286,4636.0,0.0,0.0,62.428,0.008,0.007,3.21,0.0,0.0,0.85,,,,,,,,,,,,,,,,,,97470000.0,,,,6124000.0,3453810.0,6.75,,,,2391.0,,,51.39,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-03-27,90170.0,11.0,10.143,4636.0,0.0,0.0,62.435,0.008,0.007,3.21,0.0,0.0,0.86,,,,,,,,,,,,,,,,,,102417000.0,,,,4947000.0,3923000.0,7.09,,,,2716.0,,,51.39,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-03-28,90182.0,12.0,10.857,4636.0,0.0,0.0,62.444,0.008,0.008,3.21,0.0,0.0,0.87,,,,,,,,,,,,,,,,,,106613000.0,,,,4196000.0,4129286.0,7.38,,,,2859.0,,,51.39,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-03-29,90190.0,8.0,10.714,4636.0,0.0,0.0,62.449,0.006,0.007,3.21,0.0,0.0,0.92,,,,,,,,,,,,,,,,,,110962000.0,,,,4349000.0,4357429.0,7.68,,,,3017.0,,,44.44,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-03-30,90201.0,11.0,10.857,4636.0,0.0,0.0,62.457,0.008,0.008,3.21,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,114690000.0,,,,3728000.0,4549143.0,7.94,,,,3150.0,,,44.44,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-03-31,90217.0,16.0,11.571,4636.0,0.0,0.0,62.468,0.011,0.008,3.21,0.0,0.0,1.09,,,,,,,,,,,,,,,,,,119821000.0,,,,5131000.0,4851614.0,8.3,,,,3359.0,,,50.0,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-04-01,90226.0,9.0,11.286,4636.0,0.0,0.0,62.474,0.006,0.008,3.21,0.0,0.0,1.16,,,,,,,,,,,,,,,,,,126616000.0,,,,6795000.0,5038571.0,8.77,,,,3489.0,,,50.0,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-04-02,90252.0,26.0,13.286,4636.0,0.0,0.0,62.492,0.018,0.009,3.21,0.0,0.0,1.23,,,,,,,,,,,,,,,,,,133801000.0,,,,7185000.0,5190143.0,9.26,,,,3594.0,,,50.0,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-04-03,90272.0,20.0,14.571,4636.0,0.0,0.0,62.506,0.014,0.01,3.21,0.0,0.0,1.21,,,,,,,,,,,,,,,,,,136677000.0,,,,2876000.0,4894286.0,9.46,,,,3389.0,,,50.0,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-04-04,90305.0,33.0,17.571,4636.0,0.0,0.0,62.529,0.023,0.012,3.21,0.0,0.0,1.22,,,,,,,,,,,,,,,,,,139970000.0,,,,3293000.0,4765286.0,9.69,,,,3300.0,,,50.0,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-04-05,90329.0,24.0,19.857,4636.0,0.0,0.0,62.545,0.017,0.014,3.21,0.0,0.0,1.19,,,,,,,,,,,,,,,,,,142802000.0,,,,2832000.0,4548571.0,9.89,,,,3150.0,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-04-06,90341.0,12.0,20.0,4636.0,0.0,0.0,62.554,0.008,0.014,3.21,0.0,0.0,1.13,,,,,,,,,,,,,,,,,,145920000.0,,,,3118000.0,4461429.0,10.1,,,,3089.0,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-04-07,90365.0,24.0,21.143,4636.0,0.0,0.0,62.57,0.017,0.015,3.21,0.0,0.0,1.11,,,,,,,,,,,,,,,,,,149071000.0,,,,3151000.0,4178571.0,10.32,,,,2893.0,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-04-08,90386.0,21.0,22.857,4636.0,0.0,0.0,62.585,0.015,0.016,3.21,0.0,0.0,1.06,,,,,,,,,,,,,,,,,,155150000.0,,,,6079000.0,4076286.0,10.74,,,,2822.0,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-04-09,90400.0,14.0,21.143,4636.0,0.0,0.0,62.595,0.01,0.015,3.21,0.0,0.0,0.99,,,,,,,,,,,,,,,,,,161121000.0,,,,5971000.0,3902857.0,11.16,,,,2702.0,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-04-10,90410.0,10.0,19.714,4636.0,0.0,0.0,62.601,0.007,0.014,3.21,0.0,0.0,0.95,,,,,,,,,,,,,,,,,,164471000.0,,,,3350000.0,3970571.0,11.39,,,,2749.0,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-04-11,90426.0,16.0,17.286,4636.0,0.0,0.0,62.613,0.011,0.012,3.21,0.0,0.0,0.95,,,,,,,,,,,,,,,,,,167343000.0,,,,2872000.0,3910429.0,11.59,,,,2708.0,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-04-12,90435.0,9.0,15.143,4636.0,0.0,0.0,62.619,0.006,0.01,3.21,0.0,0.0,0.94,,,,,,,,,,,,,,,,,,171928000.0,,,,4585000.0,4160857.0,11.9,,,,2881.0,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-04-13,90447.0,12.0,15.143,4636.0,0.0,0.0,62.627,0.008,0.01,3.21,0.0,0.0,0.95,,,,,,,,,,,,,,,,,,175623000.0,,,,3695000.0,4243286.0,12.16,,,,2938.0,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-04-14,90457.0,10.0,13.143,4636.0,0.0,0.0,62.634,0.007,0.009,3.21,0.0,0.0,0.95,,,,,,,,,,,,,,,,,,179216000.0,,,,3593000.0,4306429.0,12.41,,,,2982.0,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-04-15,90468.0,11.0,11.714,4636.0,0.0,0.0,62.642,0.008,0.008,3.21,0.0,0.0,0.98,,,,,,,,,,,,,,,,,,183536000.0,,,,4320000.0,4055143.0,12.71,,,,2808.0,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-04-16,90483.0,15.0,11.857,4636.0,0.0,0.0,62.652,0.01,0.008,3.21,0.0,0.0,1.03,,,,,,,,,,,,,,,,,,187360000.0,,,,3824000.0,3748429.0,12.97,,,,2595.0,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-04-17,90499.0,16.0,12.714,4636.0,0.0,0.0,62.663,0.011,0.009,3.21,0.0,0.0,1.06,,,,,,,,,,,,,,,,,,189809000.0,,,,2449000.0,3619714.0,13.14,,,,2506.0,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-04-18,90510.0,11.0,12.0,4636.0,0.0,0.0,62.671,0.008,0.008,3.21,0.0,0.0,1.05,,,,,,,,,,,,,,,,,,192127000.0,,,,2318000.0,3540571.0,13.3,,,,2452.0,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-04-19,90520.0,10.0,12.143,4636.0,0.0,0.0,62.678,0.007,0.008,3.21,0.0,0.0,0.99,,,,,,,,,,,,,,,,,,195022000.0,,,,2895000.0,3299143.0,13.5,,,,2284.0,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-04-20,90541.0,21.0,13.429,4636.0,0.0,0.0,62.692,0.015,0.009,3.21,0.0,0.0,0.96,,,,,,,,,,,,,,,,,,198950000.0,,,,3928000.0,3332429.0,13.78,,,,2307.0,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-04-21,90547.0,6.0,12.857,4636.0,0.0,0.0,62.696,0.004,0.009,3.21,0.0,0.0,0.9,,,,,,,,,,,,,,,,,,204191000.0,,,,5241000.0,3567857.0,14.14,,,,2470.0,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-04-22,90566.0,19.0,14.0,4636.0,0.0,0.0,62.709,0.013,0.01,3.21,0.0,0.0,0.9,,,,,,,,,,,,,,,,,,211223000.0,,,,7032000.0,3955286.0,14.63,,,,2739.0,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-04-23,90575.0,9.0,13.143,4636.0,0.0,0.0,62.716,0.006,0.009,3.21,0.0,0.0,0.86,,,,,,,,,,,,,,,,,,216084000.0,,,,4861000.0,4103429.0,14.96,,,,2841.0,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-04-24,90588.0,13.0,12.714,4636.0,0.0,0.0,62.725,0.009,0.009,3.21,0.0,0.0,0.84,,,,,,,,,,,,,,,,,,220309000.0,,,,4225000.0,4357143.0,15.25,,,,3017.0,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-04-25,90599.0,11.0,12.714,4636.0,0.0,0.0,62.732,0.008,0.009,3.21,0.0,0.0,0.84,,,,,,,,,,,,,,,,,,224901000.0,,,,4592000.0,4682000.0,15.57,,,,3242.0,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-04-26,90610.0,11.0,12.857,4636.0,0.0,0.0,62.74,0.008,0.009,3.21,0.0,0.0,0.86,,,,,,,,,,,,,,,,,,229489000.0,,,,4588000.0,4923857.0,15.89,,,,3409.0,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-04-27,90622.0,12.0,11.571,4636.0,0.0,0.0,62.748,0.008,0.008,3.21,0.0,0.0,0.92,,,,,,,,,,,,,,,,,,235976000.0,,,,6487000.0,5289429.0,16.34,,,,3662.0,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-04-28,90642.0,20.0,13.571,4636.0,0.0,0.0,62.762,0.014,0.009,3.21,0.0,0.0,0.96,,,,,,,,,,,,,,,,,,243905000.0,,,,7929000.0,5673429.0,16.89,,,,3928.0,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-04-29,90655.0,13.0,12.714,4636.0,0.0,0.0,62.771,0.009,0.009,3.21,0.0,0.0,0.95,,,,,,,,,,,,,,,,,,253463000.0,,,,9558000.0,6034286.0,17.55,,,,4178.0,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-04-30,90671.0,16.0,13.714,4636.0,0.0,0.0,62.782,0.011,0.009,3.21,0.0,0.0,0.91,,,,,,,,,,,,,,,,,,265064000.0,,,,11601000.0,6997143.0,18.35,,,,4845.0,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-05-01,90686.0,15.0,14.0,4636.0,0.0,0.0,62.793,0.01,0.01,3.21,0.0,0.0,0.87,,,,,,,,,,,,,,,,,,270406000.0,,,,5342000.0,7156714.0,18.72,,,,4955.0,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-05-02,90697.0,11.0,14.0,4636.0,0.0,0.0,62.8,0.008,0.01,3.21,0.0,0.0,0.82,,,,,,,,,,,,,,,,,,275338000.0,,,,4932000.0,7205286.0,19.06,,,,4989.0,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-05-03,90714.0,17.0,14.857,4636.0,0.0,0.0,62.812,0.012,0.01,3.21,0.0,0.0,0.8,,,,,,,,,,,,,,,,,,279905000.0,,,,4567000.0,7202286.0,19.38,,,,4987.0,,,78.24,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-05-04,90721.0,7.0,14.143,4636.0,0.0,0.0,62.817,0.005,0.01,3.21,0.0,0.0,0.78,,,,,,,,,,,,,,,,,,284595000.0,,,,4690000.0,6945571.0,19.71,,,,4809.0,,,67.13,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-05-05,90726.0,5.0,12.0,4636.0,0.0,0.0,62.82,0.003,0.008,3.21,0.0,0.0,0.78,,,,,,,,,,,,,,,,,,289627000.0,,,,5032000.0,6531714.0,20.05,,,,4523.0,,,67.13,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-05-06,90739.0,13.0,12.0,4636.0,0.0,0.0,62.829,0.009,0.008,3.21,0.0,0.0,0.79,,,,,,,,,,,,,,,,,,297734000.0,,,,8107000.0,6324429.0,20.62,,,,4379.0,,,63.43,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-05-07,90746.0,7.0,10.714,4636.0,0.0,0.0,62.834,0.005,0.007,3.21,0.0,0.0,0.8,,,,,,,,,,,,,,,,,,308226000.0,,,,10492000.0,6166000.0,21.34,,,,4269.0,,,63.43,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-05-08,90758.0,12.0,10.286,4636.0,0.0,0.0,62.842,0.008,0.007,3.21,0.0,0.0,0.84,,,,,,,,,,,,,,,,,,317586000.0,,,,9360000.0,6740000.0,21.99,,,,4667.0,,,63.43,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-05-09,90769.0,11.0,10.286,4636.0,0.0,0.0,62.85,0.008,0.007,3.21,0.0,0.0,0.86,,,,,,,,,,,,,,,,,,324307000.0,,,,6721000.0,6995571.0,22.46,,,,4844.0,,,63.43,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-05-10,90783.0,14.0,9.857,4636.0,0.0,0.0,62.86,0.01,0.007,3.21,0.0,0.0,0.91,,,,,,,,,,,,,,,,,,332964000.0,,,,8657000.0,7579857.0,23.05,,,,5248.0,,,63.43,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-05-11,90799.0,16.0,11.143,4636.0,0.0,0.0,62.871,0.011,0.008,3.21,0.0,0.0,0.94,,,,,,,,,,,,,,,,,,342697000.0,,,,9733000.0,8300286.0,23.73,,,,5747.0,,,63.43,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-05-12,90808.0,9.0,11.714,4636.0,0.0,0.0,62.877,0.006,0.008,3.21,0.0,0.0,0.95,,,,,,,,,,,,,,,,,,354272000.0,,,,11575000.0,9235000.0,24.53,,,,6394.0,,,61.57,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-05-13,90815.0,7.0,10.857,4636.0,0.0,0.0,62.882,0.005,0.008,3.21,0.0,0.0,0.97,,,,,,,,,,,,,,,,,,366910000.0,,,,12638000.0,9882286.0,25.41,,,,6843.0,,,61.57,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-05-14,90829.0,14.0,11.857,4636.0,0.0,0.0,62.892,0.01,0.008,3.21,0.0,0.0,1.04,,,,,,,,,,,,,,,,,,380633000.0,,,,13723000.0,10343857.0,26.36,,,,7162.0,,,67.13,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-05-15,90847.0,18.0,12.714,4636.0,0.0,0.0,62.904,0.012,0.009,3.21,0.0,0.0,1.11,,,,,,,,,,,,,,,,,,392987000.0,,,,12354000.0,10771571.0,27.21,,,,7458.0,,,67.13,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-05-16,90872.0,25.0,14.714,4636.0,0.0,0.0,62.921,0.017,0.01,3.21,0.0,0.0,1.15,,,,,,,,,,,,,,,,,,406938000.0,,,,13951000.0,11804429.0,28.18,,,,8174.0,,,68.98,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-05-17,90894.0,22.0,15.857,4636.0,0.0,0.0,62.937,0.015,0.011,3.21,0.0,0.0,1.12,,,,,,,,,,,,,,,,,,421991000.0,,,,15053000.0,12718143.0,29.22,,,,8806.0,,,68.98,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-05-18,90908.0,14.0,15.571,4636.0,0.0,0.0,62.946,0.01,0.011,3.21,0.0,0.0,1.08,,,,,,,,,,,,,,,,,,435689000.0,,,,13698000.0,13284571.0,30.17,,,,9198.0,,,68.98,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,2021-05-19,90920.0,12.0,16.0,4636.0,0.0,0.0,62.955,0.008,0.011,3.21,0.0,0.0,1.06,,,,,,,,,,,,,,,,,,449511000.0,,,,13822000.0,13605571.0,31.12,,,,9421.0,,,68.98,1444216102.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
